RH50_0deg_O_scan1_2.Analysis-Filter
"BaryCenterX","BaryCenterY","BaryCenterZ","EqDiameter","OrientationPhi","OrientationTheta","Volume3d","Anisotropy","AspectRatio","index"
709.352,878.686,121.462,58.6407,83.6974,84.2344,105583,0.990182,0,794
1185.4,711.105,48.7284,18.8618,28.3964,59.9591,3513.55,0.997543,0,795
531.711,821.082,65.8039,27.0356,63.3277,77.0053,10346.8,0.999616,0,797
1162.15,695.142,95.4171,23.9233,2.12986,54.073,7169.08,0.999135,0,798
198.749,820.973,92.999,31.4825,27.3661,80.1452,16338.3,0.948231,0,799
907.143,693.677,8.25718,10.3989,9.36214,137.629,588.796,0.913467,0,800
874.022,695.697,5.34872,7.77469,9.27109,95.1491,246.064,0.89787,0,805
777.783,747.589,3.00178,17.8227,86.7594,123.441,2964.3,0.995141,0,810
1268.76,734.157,71.6216,22.8822,11.0817,118.429,6273.26,0.995066,0,816
921.432,714.356,23.3948,13.0692,16.3298,93.9784,1168.8,0.991412,0,821
623.224,791.542,27.6404,20.9244,72.1703,73.7933,4796.87,0.999248,0,822
816.606,712.391,2.22865,8.38001,73.298,126.031,308.129,0.813111,0,824
469.688,712.248,1.01007,5.26335,78.964,83.2423,76.3457,0.885119,0,827
1305.09,719.55,0,1.46543,90,60.0183,1.64775,1,0,834
300.766,739.776,77.9828,20.4948,11.8871,101.181,4507.42,0.998989,0,836
1191.23,739.355,29.8712,14.9636,28.4894,68.6694,1754.3,0.995616,0,839
1290.38,728.358,24.7401,15.4621,6.97975,103.549,1935.56,0.985817,0,840
870.175,737.13,112.546,23.5661,6.03874,69.5758,6852.72,0.999378,0,841
63.7936,729.869,19.7176,14.3168,23.506,155.436,1536.53,0.984028,0,843
1240.17,744.909,96.3848,24.0712,10.7208,105.728,7302.83,0.999152,0,845
1023.81,727.805,0.13,1.73746,87.4814,133.008,2.74625,0.915743,0,849
195.073,786.199,34.3828,21.4441,60.4274,120.58,5163.22,0.998037,0,850
414.185,745.413,122.9,28.6008,7.05317,142.637,12249.9,0.999464,0,852
608.99,790.468,17.3277,18.6042,70.2316,105.542,3371.57,0.997277,0,854
401.985,762.77,121.901,29.173,10.6247,66.5027,12999.9,0.998461,0,856
556.221,779.657,29.5904,17.1463,52.1444,78.1445,2639.42,0.997356,0,857
920.839,744.75,186.373,23.8744,2.53549,141.268,7125.15,0.999864,0,858
847.632,747.6,19.7407,12.6822,10.8443,101.201,1068.02,0.986954,0,859
1249.56,753.217,76.355,21.2348,5.02112,113.075,5013.55,0.998744,0,862
422.046,754.927,53.1458,18.3756,9.40032,158.5,3248.81,0.997448,0,865
1096.54,752.507,5.12699,8.33496,4.64511,177.771,303.186,0.89102,0,866
178.542,761.48,48.0575,17.0566,10.9336,92.5307,2598.23,0.997261,0,867
1086.81,752.93,4.6337,6.79434,10.661,57.3257,164.226,0.904192,0,869
1260.24,786.215,154.274,28.0906,13.4174,63.3924,11605.9,0.99957,0,870
511.757,814.431,42.7611,20.5958,57.7175,72.8945,4574.43,0.998512,0,872
867.521,758.071,25.7553,13.3044,3.04479,87.5636,1233.07,0.992097,0,878
1305.94,761.016,56.6273,15.871,3.73975,154.986,2093.19,0.998461,0,887
399.743,764.869,16.8182,13.2239,8.76155,53.4456,1210.82,0.97545,0,892
1151.91,762.558,0.216667,1.84632,79.6108,68.7268,3.2955,0.821479,0,893
936.005,773.667,112.922,24.9828,4.80131,64.7039,8164.33,0.999288,0,895
853.556,767.602,24.711,13.4238,5.32285,174.69,1266.57,0.990236,0,898
1211.06,768.512,20.7344,12.1834,5.83843,69.3358,946.907,0.990059,0,899
291.774,771.363,99.9372,24.3954,5.65315,164.973,7601.89,0.999054,0,900
439.815,782.737,101.979,23.6417,7.957,98.8376,6918.9,0.999032,0,901
864.499,775.856,59.5635,20.9468,6.80341,116.079,4812.25,0.995841,0,902
1310.5,771.224,10.9117,12.1905,0.829613,79.8359,948.555,0.923197,0,904
270.23,837.467,174.299,27.5247,20.5499,74.1803,10918.5,0.999772,0,907
416.612,796.266,70.5701,19.2776,19.1347,103.324,3751.1,0.998958,0,908
36.6574,778.576,122.27,27.8638,11.8465,167.272,11327.2,0.998161,0,909
44.1267,782.065,34.1067,13.7441,10.258,67.307,1359.39,0.996739,0,912
177.687,783.476,15.5652,12.5592,22.4448,78.8167,1037.26,0.976315,0,913
218.589,785.456,41.566,17.7565,11.2227,91.3778,2931.35,0.995631,0,914
626.296,833.949,13.1648,19.1024,74.3052,88.2733,3649.77,0.996468,0,915
1138.28,843.295,351.867,46.473,15.9024,83.7956,52553.3,0.999235,0,917
439.609,787.819,65.2473,15.2486,8.15728,103.618,1856.46,0.999234,0,919
541.238,832.496,25.4,17.8595,63.2215,101.687,2982.7,0.998303,0,920
634.92,785.915,0.13,1.73746,74.9274,121.91,2.74625,0.875866,0,934
216.856,798.603,26.9696,19.5801,16.4639,48.1949,3930.43,0.990146,0,935
662.538,866.751,36.5731,26.6557,70.3873,82.5116,9916.71,0.990827,0,941
689.65,793.975,0,1.01607,90,90,0.54925,1,0,942
694.751,842.096,0.440137,8.66871,89.1798,85.5777,341.084,0.999177,0,945
429.047,809.095,107.458,27.7037,3.07064,55.7844,11133,0.997834,0,947
1177.31,801.428,1.09828,2.47769,53.3858,90.5474,7.96412,0.944756,0,948
841.238,815.095,94.0748,23.5825,5.13541,72.9353,6867,0.998995,0,952
499.628,810.519,15.6589,13.0825,9.36267,96.908,1172.37,0.968346,0,956
230.202,815.171,97.2847,23.5084,3.18202,124.769,6802.46,0.999077,0,959
633.572,869.327,43.2696,16.086,54.6163,61.4414,2179.42,0.999445,0,962
648.045,829.705,3.90373,9.00667,62.3833,93.1233,382.553,0.935757,0,965
851.417,857.444,190.113,30.9626,10.7379,79.3653,15542.1,0.999698,0,969
483.027,834.816,266.974,44.9838,31.8348,62.8582,47661.4,0.988695,0,971
687.149,856.809,97.7472,22.2417,22.6667,125.227,5761.08,0.999387,0,973
656.737,838.481,4.63019,9.14672,66.0632,95.8203,400.678,0.961114,0,979
996.575,843.35,137.002,23.7191,8.04364,153.748,6987.01,0.99968,0,980
356.896,876.41,62.8506,23.6982,11.9014,82.9913,6968.61,0.991141,0,983
1286.36,860.258,197.981,26.5445,4.84397,96.9869,9793.13,0.999579,0,984
382.05,852.205,27.5392,17.062,21.9413,83.4593,2600.7,0.986926,0,986
923.213,841.973,68.3029,19.2489,1.88337,109.147,3734.35,0.998726,0,987
754.589,878.243,11.1735,15.2192,71.2694,71.0342,1845.75,0.99511,0,988
101.4,839.8,0.39,1.37902,90,45,1.37312,1,0,990
255.287,841.425,0,1.28017,90,126.091,1.0985,1,0,992
728.876,865.634,17.0361,15.125,48.4575,95.0498,1811.7,0.988844,0,994
758.938,875.797,86.733,30.5518,44.0553,90.4212,14931.6,0.995612,0,995
242.297,872.223,51.7829,24.2613,30.8856,99.525,7477.21,0.986062,0,996
605.197,883.286,68.3365,21.267,35.7048,43.2863,5036.35,0.998976,0,998
602.349,864.553,6.77603,12.8675,61.8341,63.1111,1115.53,0.95153,0,1000
664.124,869.565,4.41901,11.3041,73.4228,70.8686,756.317,0.981823,0,1001
760.842,920.307,56.7665,21.6754,49.318,90.6171,5332.12,0.998934,0,1005
1288.03,865.003,58.9338,19.6015,10.4016,88.3412,3943.34,0.998234,0,1007
912.32,863.224,58.9835,16.0127,7.97205,79.5091,2149.76,0.998901,0,1008
411.178,867.943,116.573,24.7985,5.51624,118.597,7985,0.999393,0,1012
672.401,865.208,6.75063,9.22956,49.5176,100.014,411.663,0.966126,0,1013
799.345,861.583,3.90089,7.26142,29.1174,89.794,200.476,0.854275,0,1017
858.397,867.419,91.4805,21.309,3.28541,67.2729,5066.28,0.999314,0,1019
526.855,867.188,0.925153,4.40531,80.6021,78.5538,44.7639,0.85227,0,1022
1255.77,866.625,13.0758,10.6822,4.44758,140.812,638.228,0.972202,0,1023
770.435,874.536,1.93764,9.7882,84.4245,141.958,491.029,0.952762,0,1026
937.787,876.901,33.9687,16.7998,11.6176,94.6056,2482.61,0.993749,0,1028
1067.27,873.334,37.2109,17.7008,2.95708,109.783,2903.88,0.99366,0,1030
856.663,878.742,90.4937,24.1871,2.87553,73.3987,7408.83,0.9986,0,1033
648.909,933.316,25.4796,19.6033,62.8144,79.4769,3944.44,0.997119,0,1040
774.519,891.017,37.3234,17.3048,15.5434,116.7,2713.29,0.994749,0,1043
876.525,882.212,0.1625,1.28017,74.7691,61.4927,1.0985,0.956569,0,1045
1209.52,886.847,116.217,26.2154,1.65051,167.147,9433.37,0.99909,0,1049
391.242,906.448,51.8743,21.3352,27.6415,148.027,5084.96,0.995104,0,1054
1214.17,950.457,123.784,30.5268,16.6138,128.742,14895.1,0.994701,0,1057
1207.46,894.799,13.3443,9.6268,7.58324,58.3108,467.137,0.982481,0,1058
357.804,894.4,0.933064,3.19186,84.1018,64.0284,17.0267,0.819231,0,1060
556.237,899.275,1.05625,1.61291,15.7308,172.123,2.197,0.97051,0,1071
433.031,897.532,119.674,29.3707,5.13422,99.3793,13266,0.996911,0,1072
779.205,919.581,46.4823,17.2415,15.2851,78.4939,2683.64,0.997347,0,1074
73.2168,914.603,13.531,11.557,19.8697,99.6765,808.221,0.961924,0,1075
1088.06,911.281,8.81535,10.0598,18.1935,158.067,533.047,0.945775,0,1078
786.208,922.497,30.7357,14.8622,20.7675,104.185,1718.88,0.994912,0,1080
1059.89,926.805,121.561,27.1835,7.79391,124.696,10517.6,0.999248,0,1082
624.701,1119.03,96.0559,37.9077,69.2489,91.2572,28522,0.997277,0,1083
795.15,935.873,58.9127,19.3535,18.7814,124.497,3795.59,0.99827,0,1085
1254.05,925.937,50.5752,19.4191,3.52107,132.494,3834.31,0.996492,0,1088
547.958,1007.69,60.8552,23.7674,52.5395,80.2212,7029.85,0.999128,0,1094
408.165,929.591,0.732353,4.87579,85.8195,139.329,60.6921,0.804176,0,1095
663.665,952.563,16.9937,13.9069,51.4568,78.4912,1408.28,0.99327,0,1096
802.994,927.956,0.40625,1.61291,81.73,157.599,2.197,0.969129,0,1097
800.8,928.85,0.325,1.01607,0,90,0.54925,1,0,1100
1057.05,933.454,6.11645,8.68496,14.2197,91.2278,343.007,0.887609,0,1101
1245.39,950.138,16.0945,13.5593,46.7008,73.7121,1305.29,0.990166,0,1102
1230.39,952.394,25.76,16.668,25.9089,68.5262,2424.66,0.976306,0,1107
359.536,947.183,155.349,26.8973,4.20416,44.2297,10188.9,0.999628,0,1111
761.408,958.775,9.92341,12.8569,55.153,86.8285,1112.78,0.980693,0,1112
1085.29,946.004,18.927,12.9075,20.2244,164.086,1125.96,0.985303,0,1113
537.17,963.657,11.7285,13.0835,55.0082,65.2638,1172.65,0.97842,0,1115
1207.52,949.837,13.823,10.2029,18.6043,105.717,556.116,0.982222,0,1118
727.899,953.578,0.541667,5.09386,83.4543,64.8913,69.2055,0.955694,0,1121
812.201,1002.21,32.0123,14.1529,54.1145,99.8484,1484.35,0.999122,0,1127
475.215,961.74,0.13,1.73746,81.9365,143.083,2.74625,0.881458,0,1137
80.9123,970.289,7.14623,8.5865,19.7211,96.2519,331.472,0.955855,0,1141
626.329,990.849,1.93764,10.9802,84.33,78.4587,693.153,0.967137,0,1142
997.75,969.15,0.26,1.37902,90,45,1.37312,1,0,1145
253.983,987.46,16.1308,12.942,42.7379,80.5242,1135.03,0.988981,0,1148
1001.32,972.725,0,1.01607,90,45,0.54925,1,0,1150
960.041,996.687,13.2382,11.9591,54.4846,95.8593,895.552,0.99246,0,1153
679.942,1003.29,39.9873,14.9213,31.151,81.1188,1739.47,0.998139,0,1159
272.576,986.076,3.2336,6.62742,21.958,49.9176,152.417,0.853346,0,1165
966.173,986.091,103.177,23.2796,7.80786,178.667,6605.83,0.999302,0,1166
1105.68,993.331,76.9975,17.2144,4.12032,84.9904,2671,0.999323,0,1169
359.961,992.086,0.247619,2.80326,89.7732,75.251,11.5342,0.964772,0,1174
250.353,993.718,4.20714,7.54528,7.53021,85.3159,224.918,0.865348,0,1175
635.5,1008.14,30.2938,19.0794,50.9725,159.695,3636.58,0.994486,0,1176
175.111,1017.17,242.756,43.9954,4.72189,71.2256,44588.4,0.995453,0,1178
184.826,999.548,95.427,21.3044,0.896569,144.516,5062.99,0.999291,0,1184
616.14,1029.03,24.6051,17.7736,61.712,140.776,2939.86,0.997455,0,1185
309.871,1052.26,18.2187,17.367,68.763,79.4546,2742.68,0.997712,0,1186
615.778,1011.46,0.380319,3.66682,85.9792,74.8863,25.8147,0.893655,0,1195
526.686,1112.64,39.7675,19.3517,67.6176,96.0947,3794.49,0.999638,0,1198
859.069,1021.62,2.66286,6.47258,32.6081,113.573,141.981,0.804353,0,1200
1143.92,1049.23,56.3932,19.0568,26.7336,73.8592,3623.68,0.998348,0,1201
135.153,1037.15,18.0856,14.2852,37.8128,131.474,1526.37,0.985737,0,1204
828.313,1036.61,32.5426,17.044,2.39023,73.2763,2592.46,0.992419,0,1209
541.09,1086.23,27.7383,19.5077,62.1362,92.1767,3887.04,0.997647,0,1210
319.637,1029.03,0.40625,1.61291,71.0097,173.712,2.197,0.879768,0,1212
811.388,1035.09,8.75426,10.5534,15.7805,116.186,615.435,0.929309,0,1213
1149.64,1069.32,63.8603,21.1394,25.3507,71.8769,4946.27,0.998347,0,1217
587.069,1110.87,56.0012,20.709,51.8748,74.9363,4650.22,0.999369,0,1218
210.461,1041.89,0.266393,3.17461,85.6441,114.061,16.7521,0.936092,0,1220
824.85,1046.69,0.0928571,1.54269,89.7725,177.111,1.92237,0.992368,0,1227
1043.32,1050.91,3.60439,5.87693,29.9671,146.25,106.28,0.921959,0,1229
656.642,1062.02,10.684,11.0893,44.8669,119.306,714.025,0.979738,0,1230
436.902,1057.08,7.48907,8.99156,25.5081,50.7043,380.63,0.95304,0,1234
143.457,1060.24,14.8733,12.8102,7.50387,54.5545,1100.7,0.938339,0,1236
645.598,1147.38,67.5231,20.4998,54.1718,108.61,4510.72,0.999655,0,1237
397.358,1062.9,32.2286,15.2846,8.59768,80.8886,1869.65,0.99353,0,1238
609.565,1106,24.6057,18.9848,61.2165,105.865,3582.76,0.997271,0,1240
644.426,1088.21,17.1642,14.8527,57.1684,101.729,1715.58,0.994129,0,1241
272.186,1062.27,1.72475,4.73185,60.6085,133.658,55.4742,0.745407,0,1245
577.107,1062.15,0.185714,1.94367,84.8125,55.747,3.84475,0.942799,0,1246
656.722,1080.15,16.166,13.2179,41.3433,113.468,1209.17,0.978213,0,1249
665.935,1198.32,94.585,23.5941,53.3876,98.0098,6877.16,0.999819,0,1252
453.907,1015.18,68.9531,22.4542,26.1462,110.497,5927.78,0.987589,0,1254
535.762,1134.43,19.0565,19.4815,70.4631,95.8143,3871.39,0.997875,0,1255
402.082,1077.45,36.003,16.2571,2.96543,130.569,2249.73,0.994534,0,1256
697.941,1082.35,55.0978,18.6057,20.8108,162.831,3372.39,0.998118,0,1257
663.125,1122.28,45.6948,13.3995,46.1154,105.654,1259.7,0.999503,0,1260
772.027,1121.23,46.4115,19.3348,42.5079,110.731,3784.61,0.998234,0,1262
574.964,1106.31,31.5401,16.4758,38.0648,69.7808,2341.73,0.99597,0,1264
656.93,1142.42,52.2266,19.6428,47.7312,96.6528,3968.33,0.999126,0,1267
1032.39,1163.65,45.3921,23.9239,55.5021,94.2356,7169.63,0.987637,0,1268
639.849,1098.78,0.638676,6.70221,88.3825,77.403,157.635,0.976485,0,1271
798.911,1042.49,186.027,42.2337,6.94823,132.356,39443.6,0.998233,0,1273
269.981,1097.51,2.34839,2.53338,17.7987,141.12,8.51337,0.982103,0,1274
687.606,1105.7,52.221,18.2258,36.0835,170.486,3170,0.998739,0,1275
1157.51,1101.57,15.625,8.37503,8.26886,123.718,307.58,0.997413,0,1276
183.018,1109.6,59.1195,16.7407,8.5561,80.3256,2456.52,0.99873,0,1277
850.165,1110.38,38.4966,17.2044,8.63304,133.261,2666.33,0.994491,0,1283
243.05,1146.47,35.669,19.9839,28.6943,84.2842,4178.69,0.98397,0,1284
725.455,1119.67,22.0826,13.5517,24.0154,152.488,1303.1,0.990589,0,1288
1046.91,1114.34,0.24375,1.61291,66.0201,106.986,2.197,0.860107,0,1290
637.868,1230.8,50.5328,24.8561,64.6552,96.3529,8040.74,0.999122,0,1291
1012.24,1122.7,126.249,35.976,5.96181,95.9016,24380.1,0.99405,0,1295
670.006,1214.89,104.235,27.2489,49.1434,118.572,10593.7,0.996502,0,1298
555.847,1146.05,4.16514,11.2352,74.9265,111.268,742.586,0.966266,0,1299
204.963,1136.9,4.79687,7.81784,25.722,77.7507,250.183,0.904058,0,1301
693.851,1175.63,44.7427,18.9191,41.8934,76.4049,3545.68,0.998231,0,1303
599.918,1226.76,45.9162,21.6497,62.5494,82.5215,5313.17,0.999487,0,1304
988.312,1139.09,6.40372,9.79003,13.2819,168.489,491.304,0.870917,0,1307
1010.66,1152.72,19.269,14.3049,35.4562,82.9682,1532.68,0.986469,0,1308
681.33,1235.35,36.9565,23.5554,68.0151,68.1743,6843.38,0.998629,0,1312
213.236,1145.97,4.22992,6.51816,28.3449,54.0693,145.002,0.95594,0,1313
688.834,1244.83,80.7343,37.2772,57.904,89.0808,27122.5,0.982402,0,1316
671.469,1257.1,65.5947,29.7556,59.1443,98.9796,13794.4,0.986975,0,1319
1058.35,1159.93,38.23,16.4319,14.2004,64.8409,2323.05,0.995611,0,1321
718.931,1196.97,86.2782,26.148,60.2269,87.6905,9360.87,0.996674,0,1322
656.055,1237.85,82.8284,22.7813,45.7252,103.095,6190.6,0.999581,0,1324
878.946,1157.77,12.3035,11.9383,5.76708,173.116,890.883,0.953551,0,1326
263.459,1177.67,58.4645,15.9724,20.731,62.8751,2133.56,0.999126,0,1328
874.221,1196.84,144.19,36.5828,4.17759,141.328,25634.9,0.994995,0,1330
556.8,1160.2,0,1.89625,90,84.8216,3.57012,1,0,1331
551.882,1197.63,7.55035,11.6,78.5736,84.9705,817.284,0.998306,0,1333
305.4,1166.16,16.0585,12.1728,9.30692,60.7513,944.435,0.979808,0,1334
566.804,1257.79,32.5211,26.3112,67.6686,93.3912,9537.18,0.992076,0,1344
635.915,1180.18,5.78934,10.8615,47.061,87.9247,670.909,0.873394,0,1345
304.795,1186.48,88.9216,21.0861,8.37126,74.5189,4908.92,0.998757,0,1346
647.606,1184.91,7.33937,9.06662,56.7181,110.982,390.242,0.983712,0,1347
293.032,1183.97,19.2554,12.941,4.43823,75.876,1134.75,0.972191,0,1350
302.174,1196.86,26.928,16.6327,30.1186,115.121,2409.28,0.986869,0,1351
870.46,1183.39,64.1387,20.682,5.52714,177.837,4632.1,0.998095,0,1353
1019.75,1204.37,3.32913,11.9493,77.8837,75.0801,893.355,0.972568,0,1356
665.198,1202.21,10.7237,11.058,53.0419,111.307,707.983,0.98981,0,1359
997.66,1190.53,20.5471,13.9042,4.34607,167.093,1407.45,0.9801,0,1360
411.01,1198.3,19.5419,13.8824,21.7596,103.908,1400.86,0.982694,0,1361
639.866,1230.1,32.0693,18.476,50.6947,79.6104,3302.37,0.997351,0,1362
716.915,1253.91,68.6704,21.2732,42.0276,91.7499,5040.74,0.99931,0,1363
266.078,1191.4,4.98804,5.2507,7.8401,68.5722,75.7965,0.985863,0,1364
653.281,1267.88,34.2604,20.2257,64.7256,87.285,4332.21,0.997848,0,1365
599.554,1203.84,1.42965,8.33244,84.557,94.3206,302.911,0.943232,0,1366
861.509,1242.71,60.1157,24.1025,11.8144,97.9174,7331.39,0.99523,0,1367
717.055,1263.31,34.9728,32.9077,58.5087,86.2899,18659.1,0.953132,0,1368
664.874,1231.37,16.0265,12.7449,57.9426,89.1049,1083.94,0.996032,0,1369
994.293,1221.42,44.5619,16.0079,21.233,125.208,2147.84,0.997718,0,1374
558.107,1266.81,14.5975,18.251,71.6862,94.8983,3183.18,0.995925,0,1379
648.251,1261.12,20.1282,15.1212,64.0226,88.3123,1810.33,0.998072,0,1381
659.471,1238.09,7.77337,12.4021,59.2363,90.3851,998.811,0.971261,0,1386
516.799,1268.32,76.5621,18.0697,34.574,56.4871,3089.26,0.999586,0,1388
584.61,1265.35,25.751,21.2476,55.7294,84.9169,5022.62,0.978508,0,1391
676.776,1249.57,18.5626,16.1459,38.2638,91.5189,2203.87,0.987912,0,1393
615.137,1240.59,12.7789,13.6481,59.7015,157.524,1331.11,0.99152,0,1394
622.02,1258.96,14.645,10.238,49.083,90.711,561.883,0.99419,0,1396
683.539,1287.09,48.1198,18.3117,40.7032,83.9337,3215.03,0.998363,0,1398
751.315,1278.83,52.0623,17.9718,30.6779,96.8453,3039.27,0.998532,0,1401
609.263,1286.96,15.7508,14.7762,65.9975,90.8457,1689.22,0.99717,0,1402
935.294,1255.48,13.3314,13.5915,9.1546,104.967,1314.63,0.93713,0,1403
371.129,1253.14,2.89007,6.60346,30.9668,68.7672,150.769,0.430801,0,1404
715.044,1289.73,18.2188,17.3838,61.984,111.522,2750.64,0.995152,0,1405
888.786,1268.9,25.5206,14.8977,34.8313,69.105,1731.24,0.990895,0,1406
623.545,1256.17,1.68187,4.37811,53.6207,117.954,43.94,0.878142,0,1408
687.362,1291.63,38.1459,17.3438,43.6127,103.504,2731.69,0.997836,0,1409
684.369,1262.5,3.211,8.56987,61.0468,103.746,329.55,0.796283,0,1410
650.494,1293.78,15.1891,15.7711,67.0906,77.8764,2053.92,0.989236,0,1412
564.564,1290.07,17.4727,10.9526,55.3261,83.1687,687.936,0.997827,0,1416
624.747,1297.19,15.4568,14.2569,60.1093,84.2707,1517.3,0.995134,0,1417
748.503,1295.06,13.9668,15.22,58.691,88.2598,1846.03,0.990032,0,1418
671.419,1299.81,12.39,15.6041,63.0802,83.1204,1989.38,0.986211,0,1420
723.841,1297.79,7.75161,14.4804,69.866,117.524,1589.8,0.984144,0,1421
593.286,1298.7,10.9057,13.5412,63.1396,90.7018,1300.07,0.990463,0,1423
700.646,1271.72,0.270833,1.84632,89.3008,169.053,3.2955,0.984544,0,1424
694.9,1274.1,0.925,3.44571,65.4626,129.505,21.4207,0.750128,0,1425
436.864,1278.23,28.0711,15.2041,3.20336,84.8255,1840.26,0.99049,0,1426
451.728,1286.15,0,3.12169,90,87.4513,15.9282,1,0,1428
647.995,1305.91,6.56257,12.3059,70.2716,94.5961,975.742,0.98821,0,1429
537.877,1305.83,11.5335,11.8118,29.8764,71.5574,862.872,0.880858,0,1431
622.488,1311.64,3.85966,12.5515,73.2484,95.6928,1035.34,0.943454,0,1432
662.098,1310.18,7.04027,12.8379,70.4871,79.0632,1107.84,0.973213,0,1434
592.211,1312.76,4.30327,11.112,66.4724,81.588,718.419,0.898387,0,1436
679.299,1317.64,1.5142,8.64538,83.1128,83.7868,338.338,0.961457,0,1437
730.142,1312.89,9.39638,11.0408,44.5607,114.309,704.688,0.972183,0,1438
568.337,1311.9,8.78329,10.8999,39.2096,68.3548,678.049,0.961353,0,1439
811.939,1306.83,9.73923,10.1454,6.79105,42.4198,546.778,0.973254,0,1440
710.345,1317.7,3.107,9.90006,86.2223,107.571,508.056,0.881657,0,1441
721.741,1318.19,3.05043,8.75623,53.8201,97.0132,351.52,0.812549,0,1442
652.685,1321.19,3.14503,7.50204,52.8524,77.6894,221.073,0.883054,0,1443
631.92,1322.69,0.661403,4.92673,82.5453,56.3191,62.6145,0.911687,0,1444
748.15,1320.15,0.65,1.16311,0,90,0.823875,1,0,1445
607.851,76.3383,17.2568,17.5851,80.8045,76.4509,2847.31,0.998702,0,1446
360.1,73.9917,2.81667,1.46543,26.4155,90.1716,1.64775,1.00001,0,1447
668.593,233.453,3.35263,2.71128,85.9939,151.843,10.4357,0.962648,0,1450
584.729,322.237,3.03333,1.84632,53.9981,140.931,3.2955,0.943922,0,1452
832.32,554.693,3.01716,3.27546,83.9327,171.278,18.3999,0.779259,0,1454
877.825,883.025,2.275,1.01607,54.7356,45,0.54925,1,0,1459
290.789,947.734,3.45526,2.15195,77.8943,44.7209,5.21787,0.975398,0,1461
534.49,54.2049,13.662,16.8227,79.5002,99.164,2492.77,0.996817,0,1465
621.679,315.857,22.3634,20.0524,79.6259,66.4255,4221.81,0.999435,0,1468
595.183,255.883,2.6,1.16311,90,128.976,0.823875,1,0,1469
778.882,302.874,3.666,2.97101,83.4323,143.576,13.7312,0.976348,0,1470
631.569,413.938,22.8336,19.6731,77.2562,79.119,3986.73,0.99907,0,1471
478.056,360.395,9.23039,8.84874,28.771,81.6638,362.78,0.796118,0,1472
1264.25,377.65,2.925,1.01607,0,90,0.54925,1,0,1473
1101.53,667.173,37.0914,19.3643,55.9676,77.6907,3801.91,0.997697,0,1475
240.479,936.108,95.0092,26.0105,11.6279,78.972,9213.94,0.998119,0,1480
700.635,1279.93,26.5348,13.2209,63.3705,85.831,1210,0.999008,0,1483
184.6,323.7,3.575,1.01607,0,90,0.54925,1,0,1486
647.4,364.65,3.575,1.01607,0,90,0.54925,1,0,1487
648.7,377,3.25,1.16311,90,90,0.823875,1,0,1488
571.935,377.921,5.11333,3.15717,7.31683,150.504,16.4775,0.802355,0,1489
